year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,owner_category,price_category,Cluster
2014,290000,4.823472677698902e+20,2,Individual,1.7419696747025504,Second Owner,16249.748836761684,847748157927.1477,35315707.95596712,2,1,6
2016,360000,4.0195775542637344e+20,3,Individual,1.7419696747025504,First Owner,21063.831925648272,706566102712.9009,24025071.264637046,1,1,4
2017,550000,4.0195775542637344e+20,2,Individual,1.7419696747025504,First Owner,17219.251681051348,847042247651.0764,33872840.278234296,1,2,6
2013,375000,5.6273678011340705e+20,2,Individual,1.7419696747025504,First Owner,15647.988450650862,847042247651.0764,33758514.69721176,1,1,6
2003,40000,7.235158048004406e+20,2,Individual,1.7419696747025504,Second Owner,15915.437511144559,883043671730.7094,30269613.345316812,2,1,6
2018,420000,2.8137348691109822e+20,2,Individual,1.8193827268431275,First Owner,16991.919979631704,706566102712.9009,27510030.355117418,1,1,8
2017,550000,1.60789218395823e+20,2,Individual,1.7419696747025504,First Owner,17459.95583549567,847042247651.0764,33344577.248681847,1,2,6
2018,270000,1.60789218395823e+20,2,Individual,1.7419696747025504,First Owner,19793.4488883032,563972226946.5116,19743775.36841342,1,1,0
2018,700000,6.271401333673254e+19,2,Individual,1.8193827268431275,First Owner,17988.16772997073,847042247651.0764,33344577.248681847,1,2,8
2017,500000,1.60789218395823e+20,2,Individual,1.7419696747025504,First Owner,16918.371487995933,847042247651.0764,33344577.248681847,1,1,6
2019,1250000,1.2059446222406463e+20,1,Individual,1.7419696747025504,First Owner,15046.228064540037,1540246138753.0283,59418694.24465152,1,3,7
2013,320000,2.5224836658904207e+20,2,Individual,1.7419696747025504,Second Owner,15647.988450650862,847042247651.0764,33758514.69721176,2,1,6
2018,700000,4.0195775542637344e+20,1,Individual,1.7419696747025504,First Owner,22267.352697869912,883043671730.7094,30277497.868145946,1,2,4
2015,290000,4.823472677698902e+20,2,Individual,1.7419696747025504,First Owner,16991.919979631704,706566102712.9009,27525799.4007757,1,1,0
2012,550000,8.039053171439575e+20,2,Individual,1.8193827268431275,First Owner,12993.556525250895,1268470682465.6033,55539509.01271409,1,2,5
2012,265000,4.823472677698902e+20,2,Individual,1.7419696747025504,First Owner,16249.748836761684,847748157927.1477,35315707.95596712,1,1,6
2018,830000,4.020494988054784e+19,2,Individual,1.8193827268431275,First Owner,17586.99413923018,847042247651.0764,33857071.23257602,1,2,8
2017,800000,4.823472677698902e+20,1,Individual,1.7419696747025504,First Owner,12706.04878522017,1540246138753.0283,59418694.24465152,1,2,7
2011,160000,2.0098397456758142e+20,2,Individual,1.7419696747025504,Second Owner,16450.33563213196,563972226946.5116,19349549.226956364,2,1,0
2018,335000,2.411787307393398e+20,2,Individual,1.7419696747025504,First Owner,20107.701534383297,566089957774.7252,22109132.21715575,1,1,0
2017,329000,6.431262924569239e+20,2,Individual,1.7419696747025504,Second Owner,17072.15469777981,847748157927.1477,27510030.355117418,2,1,6
2017,775000,6.029315362851654e+20,1,Individual,1.7419696747025504,First Owner,19525.9998278095,883043671730.7094,35985892.39644412,1,2,4
2020,524000,2.5725663320804318e+20,2,Individual,1.7419696747025504,First Owner,16744.529598675028,847042247651.0764,33368230.817169268,1,2,6
2015,245000,3.215682430828566e+20,2,Individual,1.7419696747025504,First Owner,18482.948491884075,563972226946.5116,19743775.36841342,1,1,0
2012,275000,7.476326585034956e+20,2,Individual,1.7419696747025504,Second Owner,14645.054473799486,847042247651.0764,32634970.194059145,2,1,6
2018,520000,4.823472677698902e+20,2,Individual,1.7419696747025504,First Owner,15026.169385003011,844218606546.7915,36064737.624735534,1,2,6
2008,130000,9.64684341830991e+20,2,Individual,1.7419696747025504,Second Owner,15915.437511144559,883043671730.7094,30269613.345316812,2,1,6
2014,550000,2.974513893798016e+20,2,Individual,1.7419696747025504,First Owner,14611.623341237775,1059521240748.518,39612772.89784903,1,2,2
2018,910000,1.2059446222406463e+20,2,Individual,1.7419696747025504,First Owner,14645.054473799486,1058815330472.4467,48940163.40472298,1,2,2
2015,300000,6.431262924569239e+20,2,Individual,1.7419696747025504,First Owner,16309.924875372764,847748157927.1477,27525799.4007757,1,1,6
2016,350000,1.1254633665180247e+21,2,Individual,1.7419696747025504,First Owner,16991.919979631704,706566102712.9009,27525799.4007757,1,1,0
2013,900000,5.6273678011340705e+20,1,Individual,1.7419696747025504,First Owner,11856.898018152675,1905201751481.8567,64961513.79353773,1,2,3
2013,300000,9.64684341830991e+20,1,Individual,1.7419696747025504,Second Owner,14785.46523055868,1055991689368.1617,40519493.023200266,2,1,2
2010,250000,8.842948294874742e+20,1,Individual,1.7419696747025504,Second Owner,17386.407343859908,883043671730.7094,30230190.73117111,2,1,6
2017,1100000,2.974513893798016e+20,1,Individual,1.7419696747025504,First Owner,16430.276952594933,1118817703938.5015,50848217.929375134,1,3,2
2016,270000,3.5372404802026334e+20,2,Individual,1.7419696747025504,First Owner,20107.701534383297,566089957774.7252,22109132.21715575,1,1,0
2015,640000,6.431262924569239e+20,1,Individual,1.7419696747025504,First Owner,17165.761868952603,883043671730.7094,36088391.193222955,1,2,6
2015,650000,1.0048790980027494e+21,1,Individual,1.7419696747025504,First Owner,13374.671436454419,1540246138753.0283,56288538.6814825,1,2,7
2017,409999,1.085360353725371e+20,2,Individual,1.7419696747025504,First Owner,13555.199552287664,846336337375.0051,29875387.203859758,1,1,6
2011,165000,6.029315362851654e+20,2,Individual,1.7419696747025504,First Owner,15260.187312934999,768686207007.1694,25578322.261977848,1,1,6
2007,80000,9.64684341830991e+20,2,Individual,1.7419696747025504,Second Owner,12104.288399109344,1057403509920.3042,38154136.17445793,2,1,2
2012,535000,9.64684341830991e+20,1,Individual,1.7419696747025504,First Owner,13374.671436454419,1540246138753.0283,56288538.6814825,1,2,7
2013,700000,5.6273678011340705e+20,1,Individual,1.7419696747025504,First Owner,11963.877642350155,1762607875715.4673,40744201.923830785,1,2,3
2013,550000,5.6273678011340705e+20,1,Individual,1.7419696747025504,First Owner,18924.239441698675,883043671730.7094,30269613.345316812,1,2,4
2019,680000,1.2059446222406463e+20,2,Individual,1.8193827268431275,First Owner,15982.299776267982,848454068203.2189,36088391.193222955,1,2,8
2009,200000,4.260746091294285e+20,2,Individual,1.7419696747025504,Second Owner,16891.62658194656,847042247651.0764,32201321.438456386,2,1,6
2014,500000,9.64684341830991e+20,1,Individual,1.7419696747025504,Second Owner,18924.239441698675,883043671730.7094,30269613.345316812,2,1,4
2016,1000000,5.6273678011340705e+20,1,Individual,1.7419696747025504,First Owner,19673.096811081035,883043671730.7094,35985892.39644412,1,2,4
2008,110000,9.64684341830991e+20,2,Individual,1.7419696747025504,Second Owner,12772.911050343595,948693327405.3341,33778226.00428461,2,1,2
2012,320000,8.039053171439575e+20,2,Individual,1.7419696747025504,Second Owner,15647.988450650862,847042247651.0764,32634970.194059145,2,1,6
2005,75000,8.842948294874742e+20,1,Individual,1.7419696747025504,Second Owner,15915.437511144559,883043671730.7094,30269613.345316812,2,1,6
2015,350000,8.039053171439575e+20,2,Individual,1.7419696747025504,First Owner,16918.371487995933,847042247651.0764,33861013.493990585,1,1,6
2013,170000,1.3063397692909376e+21,1,Individual,1.7419696747025504,First Owner,16249.748836761684,993871585073.8932,28692708.779488586,1,1,6
2017,800000,3.135292918485049e+20,1,Individual,1.7419696747025504,First Owner,18349.223961637224,987518392589.252,36076564.408979245,1,2,9
2017,500000,6.029315362851654e+20,1,Individual,1.7419696747025504,First Owner,21197.556455895123,883043671730.7094,30269613.345316812,1,1,4
2017,1380000,4.0195775542637344e+20,1,Individual,1.8193827268431275,First Owner,15046.228064540037,1540246138753.0283,61752513.0020773,1,3,1
2019,1300000,3.215682430828566e+20,1,Individual,1.7419696747025504,First Owner,14845.641269169762,1058815330472.4467,48798241.993798435,1,3,2
2013,530000,7.436131828863199e+20,1,Individual,1.7419696747025504,First Owner,18202.126978365686,1118817703938.5015,50887640.54352083,1,2,9
2012,360000,1.2701644887363549e+21,1,Individual,1.7419696747025504,First Owner,18924.239441698675,883043671730.7094,30269613.345316812,1,1,4
2012,310000,9.64684341830991e+20,1,Individual,1.7419696747025504,First Owner,16182.886571638259,883043671730.7094,30230190.73117111,1,1,6
2015,725000,4.0195775542637344e+20,1,Individual,1.7419696747025504,Second Owner,20662.658334907723,1059521240748.518,39967576.425160386,2,2,9
2012,340000,8.842948294874742e+20,1,Individual,1.7419696747025504,First Owner,16182.886571638259,883043671730.7094,30230190.73117111,1,1,6
2017,550000,1.608809617749279e+19,1,Individual,1.7419696747025504,Second Owner,20261.484744167174,839277234614.2928,30257786.561073095,2,2,4
2011,1150000,1.4550603671264436e+21,1,Individual,1.7419696747025504,Second Owner,10967.629892011122,2107092090438.2295,68509549.06665124,2,3,3
2016,380000,5.6273678011340705e+20,1,Individual,1.7419696747025504,First Owner,21518.49532848756,741155706240.3914,28298482.63803153,1,1,4
2013,350000,7.235158048004406e+20,2,Individual,1.8193827268431275,Second Owner,15293.618445496708,1059521240748.518,40361802.566617444,2,1,5
2019,610000,1.608809617749279e+19,2,Individual,1.7419696747025504,First Owner,15714.850715774288,847042247651.0764,33368230.817169268,1,2,6
2015,525000,1.60789218395823e+20,2,Individual,1.7419696747025504,First Owner,17219.251681051348,847042247651.0764,33872840.278234296,1,2,6
2011,480000,9.64684341830991e+20,1,Individual,1.7419696747025504,First Owner,11836.83933861565,1762607875715.4673,41307945.306114376,1,1,3
2017,780000,2.8137348691109822e+20,1,Individual,1.7419696747025504,First Owner,14344.174280744079,1765431516819.7524,42490623.73048554,1,2,3
2012,320000,1.5515277819386638e+21,1,Individual,1.7419696747025504,First Owner,16182.886571638259,883043671730.7094,30230190.73117111,1,1,6
2014,375000,6.431262924569239e+20,2,Individual,1.7419696747025504,First Owner,16918.371487995933,847042247651.0764,33344577.248681847,1,1,6
2019,300000,3.215682430828566e+20,2,Individual,1.7419696747025504,First Owner,15995.67222929267,847748157927.1477,27529741.66219027,1,1,6
2015,500000,5.6273678011340705e+20,1,Individual,1.7419696747025504,Fourth & Above Owner,18349.223961637224,987518392589.252,36076564.408979245,3,1,9
2011,404000,9.836401888415922e+20,1,Individual,1.7419696747025504,First Owner,11335.37235018996,1540246138753.0283,48404015.85234138,1,1,7
2015,500000,6.029315362851654e+20,1,Individual,1.7419696747025504,First Owner,12685.990105683144,2088738423260.3774,28302424.8994461,1,1,3
2017,350000,9.64684341830991e+20,1,Individual,1.7419696747025504,First Owner,21518.49532848756,741155706240.3914,28298482.63803153,1,1,4
2015,380000,3.215682430828566e+20,2,Individual,1.7419696747025504,First Owner,15026.169385003011,844218606546.7915,36064737.624735534,1,1,6
2008,114999,7.653183512190694e+20,2,Individual,1.7419696747025504,Third Owner,12104.288399109344,1057403509920.3042,38154136.17445793,2,1,2
2014,335000,2.6556086983312848e+20,2,Dealer,1.7419696747025504,First Owner,16249.748836761684,847748157927.1477,35315707.95596712,1,1,6
2015,465000,5.069705754007094e+20,2,Dealer,1.8193827268431275,First Owner,15915.437511144559,847042247651.0764,33423422.476973258,1,1,8
2012,290000,4.823472677698902e+20,1,Individual,1.7419696747025504,First Owner,17332.917531761166,883043671730.7094,36088391.193222955,1,1,6
2005,110000,3.61762999254615e+20,2,Individual,1.7419696747025504,Second Owner,16450.33563213196,563972226946.5116,19349549.226956364,2,1,0
2011,450000,6.431262924569239e+20,1,Individual,1.7419696747025504,Third Owner,11014.433477597522,1540246138753.0283,55539509.01271409,2,1,7
2009,400000,1.366631903548575e+21,1,Individual,1.7419696747025504,Second Owner,12371.737459603044,1783079273721.5332,25933125.7892892,2,1,3
2007,210000,1.6712277658181603e+21,1,Individual,1.7419696747025504,Second Owner,12371.737459603044,1783079273721.5332,25933125.7892892,2,1,3
2018,4600000,6.412886875397843e+19,1,Individual,1.8193827268431275,First Owner,15246.814859910311,1514833368814.464,68115322.92519417,1,3,1
2016,220000,2.8137348691109822e+20,2,Individual,1.7419696747025504,First Owner,14511.329943552642,563972226946.5116,14579412.915325988,1,1,0
2017,450000,2.8137348691109822e+20,2,Individual,1.7419696747025504,First Owner,15915.437511144559,847042247651.0764,33423422.476973258,1,1,6
2013,290000,4.0195775542637344e+20,2,Individual,1.8193827268431275,First Owner,14611.623341237775,847042247651.0764,32201321.438456386,1,1,8
2016,520000,1.60789218395823e+20,2,Individual,1.7419696747025504,First Owner,16918.371487995933,847042247651.0764,33344577.248681847,1,2,6
2011,265000,1.60789218395823e+20,2,Individual,1.8193827268431275,First Owner,14611.623341237775,847042247651.0764,32201321.438456386,1,1,8
2012,330000,4.0195775542637344e+20,2,Individual,1.7419696747025504,Second Owner,15714.850715774288,847042247651.0764,34921481.81451007,2,1,6
2014,509999,9.64684341830991e+20,1,Individual,1.7419696747025504,First Owner,13949.686916515871,1783079273721.5332,25578322.261977848,1,2,3
2014,500000,5.6273678011340705e+20,2,Individual,1.7419696747025504,First Owner,14711.916738922917,1125170896423.1426,48916509.83623555,1,1,2
2015,525000,4.0195775542637344e+20,2,Individual,1.7419696747025504,First Owner,14772.092777533999,847042247651.0764,33368230.817169268,1,2,6
2019,675000,1.3265288907559215e+20,2,Individual,1.7419696747025504,First Owner,17326.231305248824,847042247651.0764,33344577.248681847,1,2,6
2010,300000,5.6273678011340705e+20,2,Individual,1.7419696747025504,First Owner,14645.054473799486,847042247651.0764,32634970.194059145,1,1,6
2005,90000,7.987684273052067e+20,2,Individual,1.7419696747025504,Second Owner,16450.33563213196,563972226946.5116,19349549.226956364,2,1,0
2017,650000,2.0098397456758142e+20,1,Individual,1.7419696747025504,First Owner,21057.14569913593,883043671730.7094,30269613.345316812,1,2,4
2014,409000,5.6273678011340705e+20,2,Individual,1.7419696747025504,Second Owner,16049.162041391413,847042247651.0764,34921481.81451007,2,1,6
2015,395000,6.431262924569239e+20,1,Individual,1.7419696747025504,Second Owner,19325.413032439228,792687156393.5913,28692708.779488586,2,1,4
2010,215000,5.6273678011340705e+20,2,Individual,1.7419696747025504,Second Owner,15915.437511144559,883043671730.7094,30269613.345316812,2,1,6
2014,400000,5.6273678011340705e+20,2,Individual,1.7419696747025504,Second Owner,16049.162041391413,847042247651.0764,34921481.81451007,2,1,6
2012,120000,4.823472677698902e+20,2,Individual,1.7419696747025504,Third Owner,15714.850715774288,848454068203.2189,32398434.50918491,2,1,6
2018,645000,8.039970605230624e+19,2,Individual,1.8193827268431275,First Owner,16851.509222872508,848454068203.2189,34211874.75988737,1,2,8
2006,81000,6.431262924569239e+20,2,Individual,1.7419696747025504,First Owner,14043.294087688666,563972226946.5116,15683246.111405745,1,1,0
2017,1300000,2.411787307393398e+20,1,Individual,1.7419696747025504,First Owner,20395.209274414025,1059521240748.518,39691618.126140445,1,3,9
2017,1250000,2.6529558444239487e+20,1,Individual,1.7419696747025504,First Owner,20395.209274414025,1059521240748.518,39691618.126140445,1,3,9
2013,535000,7.235158048004406e+20,2,Individual,1.7419696747025504,Third Owner,13989.804275589926,971282456239.6136,38035868.33202081,2,2,2
2014,555000,6.43930187580359e+20,1,Individual,1.7419696747025504,Second Owner,15988.986002780326,1033402560533.8823,43870415.22558524,2,2,2
2014,725000,9.64684341830991e+20,2,Individual,1.7419696747025504,First Owner,14912.503534293188,1058815330472.4467,47339605.270407334,1,2,2
1983,300000,8.039970605230624e+19,1,Individual,1.7419696747025504,Third Owner,15915.437511144559,883043671730.7094,30269613.345316812,2,1,6
2016,229999,3.215682430828566e+20,2,Individual,1.7419696747025504,First Owner,20107.701534383297,566089957774.7252,22109132.21715575,1,1,0
2013,800000,1.2862423912050584e+21,1,Individual,1.7419696747025504,Second Owner,11963.877642350155,1762607875715.4673,40756028.708074495,2,2,3
2017,409999,3.778409017233183e+20,2,Individual,1.7419696747025504,First Owner,16991.919979631704,706566102712.9009,27525799.4007757,1,1,0
2018,1210000,2.0098397456758142e+20,1,Individual,1.7419696747025504,First Owner,17573.621686205493,987518392589.252,36064737.624735534,1,3,9
2017,400000,2.0902292580193308e+20,2,Individual,1.7419696747025504,First Owner,19218.433408241744,848454068203.2189,34211874.75988737,1,1,4
2018,520000,2.3313977950498813e+20,1,Individual,1.7419696747025504,First Owner,19325.413032439228,839277234614.2928,30257786.561073095,1,2,4
